message_id,user_id,user_is_bot,user_first_name,chat_id,chat_type,text,date,context_date,data-formt
385870,834357,True,Dr.,668061,group,Perspiciatis fugit commodi quidem.,1720742400,1720742400,2024-07-12
309924,110725,False,Hellena,221342,channel,Laboriosam pariatur accusantium culpa.,1719964800,1719964800,2024-07-03
893572,259341,True,Kevin,809423,group,Amet veritatis eaque nobis voluptate provident architecto.,1720051200,1720051200,2024-07-04
350458,635288,True,Noah,148984,group,Similique asperiores earum autem atque itaque.,1721260800,1721260800,2024-07-18
180002,602723,False,Vitória,359662,group,Aperiam officia itaque aut facere.,1722124800,1722124800,2024-07-28
162582,298653,True,Maria,554727,group,Omnis aliquam optio tenetur labore.,1721260800,1721260800,2024-07-18
455966,398623,True,Davi,198111,group,Alias qui sunt corporis at.,1719878400,1719878400,2024-07-02
227946,672715,True,Mateus,514479,group,Quos iste vitae quis pariatur repellendus magni.,1722384000,1722384000,2024-07-31
584588,347871,True,Liz,569235,group,Nesciunt praesentium amet occaecati est alias.,1721865600,1721865600,2024-07-25
605817,740068,False,Luiz,631297,group,Repellendus amet consectetur dignissimos.,1720656000,1720656000,2024-07-11
833980,665006,True,Lorenzo,109334,group,Possimus culpa labore nostrum vitae assumenda.,1720828800,1720828800,2024-07-13
472892,458774,True,Raquel,196473,group,Veritatis error dignissimos expedita cum laboriosam quidem quas.,1721433600,1721433600,2024-07-20
241453,346038,False,Maria,369048,group,Exercitationem laborum cumque reprehenderit delectus id reprehenderit.,1720915200,1720915200,2024-07-14
869639,555455,False,Sabrina,481797,channel,Officia neque pariatur nihil repudiandae praesentium.,1722297600,1722297600,2024-07-30
231300,378902,False,Laura,531327,group,Non nobis perspiciatis quae amet ut eligendi.,1719878400,1719878400,2024-07-02
506003,711078,False,Maria,711078,group,Nemo commodi aliquid enim consectetur.,1721347200,1721347200,2024-07-19
202128,271652,True,Dr.,306661,group,Placeat ratione maxime quas quo molestiae dolorem.,1722211200,1722211200,2024-07-29
564165,446645,True,Bryan,167847,channel,A sint atque sapiente fugiat minus dolorum.,1721606400,1721606400,2024-07-22
214777,829430,False,Bernardo,511736,channel,Distinctio amet numquam aliquid corporis accusantium.,1721347200,1721347200,2024-07-19
353604,313785,False,Vitor,140703,group,Veniam impedit alias cupiditate.,1721779200,1721779200,2024-07-24
631297,701159,False,Juan,577893,group,Et nam quo commodi natus laboriosam quam accusantium.,1721692800,1721692800,2024-07-23
263553,897394,True,Amanda,721660,channel,Perferendis molestiae culpa sunt veniam id.,1721606400,1721606400,2024-07-22
789026,369048,True,Noah,738872,channel,Ipsam fuga inventore veniam ex nobis ut.,1722384000,1722384000,2024-07-31
631141,411909,True,Kaique,781226,channel,Doloremque suscipit ratione.,1721260800,1721260800,2024-07-18
234758,531561,True,Sra.,420021,group,Veritatis neque vitae ex.,1721433600,1721433600,2024-07-20
467211,555702,False,Dra.,881222,channel,Possimus non laboriosam voluptas voluptatibus deserunt iste.,1720569600,1720569600,2024-07-10
546082,733776,True,Joana,558263,channel,Cupiditate facilis saepe officiis fugiat.,1721347200,1721347200,2024-07-19
417564,672234,False,Mirella,833902,channel,Ut aliquid debitis consequuntur quaerat fugit repudiandae.,1719792000,1719792000,2024-07-01
198930,756383,True,Igor,672780,channel,Labore non non nam harum.,1720742400,1720742400,2024-07-12
717123,467172,False,Cauê,383426,channel,Animi quam alias atque.,1721692800,1721692800,2024-07-23
706541,336145,True,Josué,133540,channel,Similique nulla mollitia quos eligendi.,1720224000,1720224000,2024-07-06
527206,109672,False,Sr.,602606,group,Atque sequi aut fuga eveniet.,1722384000,1722384000,2024-07-31
191234,461244,True,Emanuella,278659,group,Quam soluta consectetur natus exercitationem deserunt culpa.,1721952000,1721952000,2024-07-26
878843,101170,False,Oliver,476701,channel,Unde tenetur tempore beatae quasi non praesentium.,1722038400,1722038400,2024-07-27
890738,631297,False,João,375457,group,Incidunt quos a quia soluta perferendis harum.,1720915200,1720915200,2024-07-14
119812,846837,False,Paulo,519094,channel,Iusto minus iure.,1722297600,1722297600,2024-07-30
241999,373390,False,Antony,895522,group,Perspiciatis quidem eum quam quibusdam mollitia laboriosam.,1722211200,1722211200,2024-07-29
508174,401756,True,Srta.,737533,channel,Modi quidem voluptatem aliquam maiores.,1722211200,1722211200,2024-07-29
676277,694568,True,Pedro,270196,group,Non iure animi adipisci temporibus.,1720915200,1720915200,2024-07-14
820603,467211,True,Larissa,557587,group,Illo laudantium quisquam sit accusantium dolor.,1721174400,1721174400,2024-07-17
555455,474309,False,Isabel,131226,channel,Dolor voluptatibus nesciunt consectetur veritatis.,1720742400,1720742400,2024-07-12
699599,553908,True,Bárbara,485359,channel,Quo aliquam earum.,1720915200,1720915200,2024-07-14
327045,852219,False,Arthur,228323,channel,Adipisci necessitatibus natus eius deserunt.,1721606400,1721606400,2024-07-22
210903,378395,False,Esther,819641,group,Quae cupiditate temporibus excepturi.,1722297600,1722297600,2024-07-30
693229,198319,True,Henrique,507901,channel,Odit distinctio consequatur dicta.,1722297600,1722297600,2024-07-30
641840,312277,True,Olívia,512022,group,Magnam non accusamus modi beatae.,1721952000,1721952000,2024-07-26
202531,382997,False,Dra.,885863,group,Earum explicabo et vel quisquam occaecati.,1720915200,1720915200,2024-07-14
178585,599746,True,Luiz,186632,group,In odio saepe blanditiis quod explicabo ipsa.,1720828800,1720828800,2024-07-13
308312,663264,True,Benjamim,699521,channel,Ipsum autem explicabo nihil.,1722211200,1722211200,2024-07-29
261304,370582,True,Luiz,260394,channel,Suscipit dolorum alias ipsam cumque eaque cumque.,1721260800,1721260800,2024-07-18
523085,164974,True,Srta.,637225,channel,Debitis quisquam voluptates asperiores.,1721088000,1721088000,2024-07-16
872954,388626,False,Anthony,448387,group,Eius assumenda rerum qui.,1721865600,1721865600,2024-07-25
238580,288682,False,Rodrigo,441432,group,A sed minima doloribus.,1720137600,1720137600,2024-07-05
511827,515012,False,Brenda,516039,group,Quisquam est commodi ipsum praesentium iste iste.,1719792000,1719792000,2024-07-01
306024,605817,True,Gabriela,431617,channel,Amet quos beatae reiciendis ea.,1721347200,1721347200,2024-07-19
829417,467367,False,Srta.,358102,channel,Aspernatur nihil quae cumque eius commodi vitae.,1722211200,1722211200,2024-07-29
460009,424415,True,Alexia,152234,group,Totam maxime sequi distinctio eos debitis.,1722297600,1722297600,2024-07-30
673846,321637,False,Melina,605921,channel,Incidunt reprehenderit aliquid voluptatum exercitationem nobis.,1721952000,1721952000,2024-07-26
789377,302800,True,Davi,388626,channel,Pariatur dolore consectetur nobis dolor eligendi porro.,1722124800,1722124800,2024-07-28
265412,334351,False,João,308819,channel,Occaecati eius blanditiis saepe.,1721779200,1721779200,2024-07-24
250280,375236,True,Felipe,729239,group,Aperiam hic libero rem delectus error.,1719964800,1719964800,2024-07-03
356152,628268,True,Ryan,395399,group,Est magnam cum omnis.,1722124800,1722124800,2024-07-28
321637,145760,True,Sra.,159709,channel,Nobis exercitationem sit officiis ratione sint repellendus.,1721520000,1721520000,2024-07-21
773335,386156,True,Alícia,138779,group,Harum odit vel ducimus ipsum repudiandae.,1719964800,1719964800,2024-07-03
665045,537684,False,Maria,151987,channel,Quo ad ullam qui.,1721606400,1721606400,2024-07-22
573733,323730,True,Renan,814571,group,Rerum maxime ipsum corrupti asperiores.,1721692800,1721692800,2024-07-23
711143,300850,False,João,347312,channel,Fugit ratione repudiandae tenetur omnis.,1722211200,1722211200,2024-07-29
733776,771151,False,Dr.,385077,channel,Consectetur laboriosam ex magni maiores repellendus id.,1720915200,1720915200,2024-07-14
442550,699846,False,Luísa,537684,channel,Repellendus ullam officia quo.,1721779200,1721779200,2024-07-24
237540,829417,False,Maria,246510,group,Occaecati tempore magni praesentium.,1720310400,1720310400,2024-07-07
657011,784827,True,Sr.,382243,group,Incidunt facilis explicabo.,1722384000,1722384000,2024-07-31
531613,594793,False,Theo,810957,group,Dolorem non porro praesentium ullam error.,1721952000,1721952000,2024-07-26
525009,771216,False,Liz,461283,channel,Reiciendis alias fuga porro dolorem illo.,1721865600,1721865600,2024-07-25
284743,771658,True,Arthur,484956,channel,Magnam dignissimos eveniet dolores earum tenetur in.,1722211200,1722211200,2024-07-29
391642,686963,False,Maria,347182,channel,Deserunt perferendis optio voluptatem laborum similique officiis eos.,1720224000,1720224000,2024-07-06
144369,866883,True,Ana,317672,group,Eaque repudiandae autem modi vitae voluptas.,1722384000,1722384000,2024-07-31
288565,218404,True,Dr.,639110,group,Sed aspernatur at voluptatum incidunt iure nisi.,1721520000,1721520000,2024-07-21
694568,330542,False,Liz,652097,channel,Ab suscipit praesentium ullam iusto exercitationem.,1722211200,1722211200,2024-07-29
225879,441627,False,Ravy,787206,channel,Dolor amet odit.,1722297600,1722297600,2024-07-30
880299,768317,False,Maya,495018,group,Ducimus sint explicabo.,1721692800,1721692800,2024-07-23
843795,778132,False,Paulo,643608,channel,Fugit ab inventore debitis nemo pariatur.,1721001600,1721001600,2024-07-15
663264,525477,True,Sr.,349899,group,Quidem vel quas aperiam totam aliquam.,1721692800,1721692800,2024-07-23
475609,866415,True,Pedro,183135,channel,Adipisci odit dicta.,1722384000,1722384000,2024-07-31
165299,825647,False,Isabella,603919,group,Repudiandae fugiat architecto aut voluptates molestias.,1721088000,1721088000,2024-07-16
681477,648301,False,Ana,588241,group,Fugit ipsum occaecati alias fuga unde.,1719792000,1719792000,2024-07-01
810957,613513,True,Henrique,845979,channel,Consequuntur laudantium sapiente perferendis.,1720224000,1720224000,2024-07-06
347312,736090,True,Valentina,112753,channel,Debitis nesciunt optio saepe nostrum aliquid dolore explicabo.,1722211200,1722211200,2024-07-29
140534,475596,True,Dr.,311055,group,Quis laudantium corporis vero.,1721347200,1721347200,2024-07-19
136868,789598,True,Ana,786530,channel,Quaerat dignissimos cumque itaque occaecati.,1719878400,1719878400,2024-07-02
856678,231300,False,Sra.,426625,channel,Et a illo voluptate illum.,1721779200,1721779200,2024-07-24
177870,414249,True,Dr.,362977,channel,Tenetur ab iste totam.,1722297600,1722297600,2024-07-30
237319,886877,True,Bianca,742655,group,Veritatis ipsa consequuntur labore iste totam.,1721260800,1721260800,2024-07-18
720009,397674,True,Clara,516338,group,Laboriosam ipsam occaecati error.,1721174400,1721174400,2024-07-17
102041,533511,True,Maria,408373,channel,Repellendus tenetur pariatur.,1721260800,1721260800,2024-07-18
864283,740289,True,Camila,323730,channel,Beatae officiis consequuntur molestias perferendis nihil provident.,1721779200,1721779200,2024-07-24
126455,222109,False,Sr.,109880,channel,Voluptates voluptatem tempore dolorem commodi.,1721865600,1721865600,2024-07-25
882977,338355,False,Vitor,495720,channel,Iusto ad provident alias consequatur ut illum.,1721347200,1721347200,2024-07-19
888125,540570,False,Caroline,210903,channel,Ab ea libero excepturi maxime rem accusamus.,1721520000,1721520000,2024-07-21
660053,732411,True,Carolina,547122,channel,Minima adipisci exercitationem libero nam.,1721433600,1721433600,2024-07-20
346727,657388,True,Giovanna,483032,channel,Beatae necessitatibus excepturi tempore corrupti facilis.,1722038400,1722038400,2024-07-27
287785,495720,True,Clarice,461270,channel,Sed illum occaecati impedit.,1721088000,1721088000,2024-07-16
186632,237670,False,Ísis,737221,group,Sunt molestias officia labore.,1722211200,1722211200,2024-07-29
746269,166872,False,Oliver,746737,channel,Voluptates saepe perferendis velit.,1720915200,1720915200,2024-07-14
276241,128145,False,Isabella,582833,channel,Reiciendis modi consectetur sapiente minus.,1719878400,1719878400,2024-07-02
398623,730162,True,Sra.,711143,channel,Saepe porro dolore atque enim.,1721520000,1721520000,2024-07-21
569625,246471,True,Clarice,375236,group,Asperiores totam reiciendis earum voluptate corporis ipsam dolorem.,1719964800,1719964800,2024-07-03
226542,411831,True,Jade,758905,channel,Perspiciatis corporis animi voluptate consequuntur quae.,1720396800,1720396800,2024-07-08
550060,416316,False,Thomas,427444,group,Optio eos hic voluptatibus facere.,1720569600,1720569600,2024-07-10
710519,767810,False,Sr.,143784,channel,Impedit voluptatum error dolorum libero ratione ducimus.,1722038400,1722038400,2024-07-27
218144,831016,False,Dr.,855768,group,Aliquam architecto aspernatur.,1720396800,1720396800,2024-07-08
802026,307025,False,Diogo,736324,channel,Ea labore veniam tempora cum corporis asperiores porro.,1722124800,1722124800,2024-07-28
344244,118070,False,Ana,145760,group,Aliquid iure commodi deserunt consequuntur magni.,1720915200,1720915200,2024-07-14
206730,130550,True,Lunna,175127,channel,Consectetur tempora modi quod optio quis veniam.,1720310400,1720310400,2024-07-07
142614,459502,False,Emilly,219093,channel,Illum occaecati illo aliquam.,1722384000,1722384000,2024-07-31
676472,678279,True,Maria,370361,channel,Pariatur in eveniet officiis.,1721088000,1721088000,2024-07-16
605583,133540,True,Letícia,683869,group,Incidunt dolorum praesentium nemo.,1720051200,1720051200,2024-07-04
182225,238398,False,Luna,702849,group,Culpa nesciunt repellendus voluptatum.,1721001600,1721001600,2024-07-15
827857,898070,False,Isabel,666462,channel,Itaque neque vero.,1720742400,1720742400,2024-07-12
891310,374547,False,Dr.,783904,group,Debitis quasi porro soluta.,1721952000,1721952000,2024-07-26
427626,140534,True,Ayla,226113,group,Non aliquid magni magnam et consequuntur eum.,1721520000,1721520000,2024-07-21
406189,715823,False,Diego,322625,channel,Porro neque pariatur cum exercitationem recusandae alias.,1722384000,1722384000,2024-07-31
803742,101040,False,André,119396,channel,Eveniet excepturi assumenda expedita sint saepe corrupti nisi.,1720569600,1720569600,2024-07-10
743552,890738,False,Yuri,748661,group,Sapiente debitis vero vel ipsum quas.,1721865600,1721865600,2024-07-25
337939,870315,True,Caroline,697168,channel,Molestiae consequuntur tenetur alias maxime.,1719792000,1719792000,2024-07-01
474621,549826,True,Ana,591595,group,Dolorem doloremque dolores.,1722124800,1722124800,2024-07-28
198319,157798,True,Pedro,479860,group,Natus illo ut nihil excepturi voluptatum minus.,1720828800,1720828800,2024-07-13
273173,302397,False,Ana,686183,channel,Ullam sunt quidem eaque accusantium cum veniam beatae.,1721347200,1721347200,2024-07-19
168926,750572,False,Hadassa,312277,group,Perferendis animi enim.,1720137600,1720137600,2024-07-05
213087,172540,False,Agatha,336964,channel,Nobis quidem distinctio.,1722038400,1722038400,2024-07-27
847396,799309,False,Bárbara,596223,channel,Ipsam fugit expedita quos repudiandae doloribus.,1721952000,1721952000,2024-07-26
336080,476506,False,Oliver,121684,group,Quibusdam cum atque sit nam excepturi.,1720051200,1720051200,2024-07-04
811815,346727,False,Ian,554233,channel,Nisi corporis quae illum voluptatem blanditiis.,1721174400,1721174400,2024-07-17
875996,820603,True,Maria,723948,group,Ipsam hic vitae earum repellendus nesciunt eligendi.,1722124800,1722124800,2024-07-28
732996,594247,False,Davi,672208,channel,Cupiditate repudiandae soluta neque nam eveniet ducimus.,1721260800,1721260800,2024-07-18
375236,325654,False,Danilo,419943,group,Facilis unde facere doloremque molestias at assumenda.,1721001600,1721001600,2024-07-15
898421,126923,False,Camila,342554,group,Doloremque ipsa minima dolore quas sed molestiae.,1722384000,1722384000,2024-07-31
869158,865427,False,Dr.,428497,group,Repellendus deleniti occaecati possimus.,1719792000,1719792000,2024-07-01
469889,697051,False,Ravy,162166,channel,Cupiditate delectus officiis quaerat totam facilis ducimus recusandae.,1720742400,1720742400,2024-07-12
571822,347182,False,Carolina,312797,group,Sunt unde molestias similique magni.,1721001600,1721001600,2024-07-15
119136,382477,True,Lucca,344907,group,Placeat animi distinctio voluptates quod eaque voluptatem officia.,1719792000,1719792000,2024-07-01
888398,706801,False,Breno,339343,channel,Itaque sint quos possimus.,1720915200,1720915200,2024-07-14
455342,830106,True,Maria,695452,channel,Ad vel temporibus molestiae ullam quibusdam.,1720483200,1720483200,2024-07-09
805627,594429,False,Yan,760569,channel,Id perspiciatis repellendus quae.,1721779200,1721779200,2024-07-24
881222,665786,False,Eduardo,582027,channel,Distinctio dolore vero eveniet.,1720915200,1720915200,2024-07-14
687262,689589,True,Mariah,164974,group,Ut similique perspiciatis necessitatibus.,1720051200,1720051200,2024-07-04
619337,436102,True,Isabella,337783,channel,Voluptatibus praesentium natus sunt eos.,1720828800,1720828800,2024-07-13
702849,171721,True,Mateus,128145,channel,Excepturi sunt omnis inventore quae.,1721692800,1721692800,2024-07-23
293557,188309,True,Dr.,897394,channel,Neque ex reprehenderit tenetur.,1720224000,1720224000,2024-07-06
722622,327175,False,Breno,527648,channel,Nemo impedit voluptates.,1720051200,1720051200,2024-07-04
698455,529286,True,Dra.,733334,channel,Non id soluta quas.,1720742400,1720742400,2024-07-12
130199,878843,True,Dra.,689563,channel,Exercitationem nulla temporibus repudiandae.,1721260800,1721260800,2024-07-18
659325,294558,True,Rodrigo,286836,channel,Asperiores occaecati voluptates temporibus.,1721174400,1721174400,2024-07-17
333987,761765,False,Dr.,548175,group,Corporis pariatur laboriosam impedit soluta nihil.,1721174400,1721174400,2024-07-17
778132,305270,False,Ana,401886,channel,Quas est adipisci modi amet aut a sequi.,1721952000,1721952000,2024-07-26
119396,779198,False,Melina,473399,group,Nihil corrupti magni quisquam.,1720396800,1720396800,2024-07-08
411363,688510,True,Sr.,594793,group,Eius assumenda tempore quis eligendi id esse.,1720224000,1720224000,2024-07-06
665331,600305,True,Enzo,420541,group,Ullam sapiente cumque reprehenderit eveniet occaecati odit.,1721952000,1721952000,2024-07-26
623653,181978,False,Rael,698650,channel,Aspernatur corrupti asperiores.,1721088000,1721088000,2024-07-16
673417,465365,True,Antony,887033,group,Deleniti nihil cum corrupti quam.,1719964800,1719964800,2024-07-03
848787,550047,True,Davi,631635,channel,Quibusdam possimus optio expedita assumenda.,1721088000,1721088000,2024-07-16
744657,660352,False,Renan,480783,channel,Quibusdam unde dignissimos dolor.,1721606400,1721606400,2024-07-22
830106,236396,False,Mariana,639695,group,Officiis porro nobis est corporis quisquam.,1721347200,1721347200,2024-07-19
347871,238125,False,Joaquim,330906,group,Esse doloribus perspiciatis.,1720569600,1720569600,2024-07-10
341631,246133,False,Henry,891141,group,Nam culpa eius veritatis omnis consequatur atque.,1722124800,1722124800,2024-07-28
427444,455134,False,Allana,351979,group,Iure omnis nulla rerum.,1722124800,1722124800,2024-07-28
408373,113143,False,Theodoro,842274,channel,Velit quis eum laboriosam iure.,1722211200,1722211200,2024-07-29
782812,888125,True,Erick,207887,group,Ex fugiat magnam magnam sed eligendi.,1722038400,1722038400,2024-07-27
522045,888567,True,Sr.,253088,channel,Accusantium pariatur occaecati veniam rem culpa.,1721865600,1721865600,2024-07-25
119058,577893,False,Dra.,242987,group,Praesentium magnam cumque enim.,1721347200,1721347200,2024-07-19
664876,779692,True,Maria,382594,channel,Earum eos officia labore veritatis explicabo esse enim.,1721088000,1721088000,2024-07-16
634716,408373,True,Yago,231846,channel,Quae provident est est.,1722211200,1722211200,2024-07-29
559979,806836,True,Dr.,265009,group,Rerum quod voluptatum eveniet officiis possimus maxime perspiciatis.,1719792000,1719792000,2024-07-01
867130,443538,True,Luiz,677798,group,Delectus minima officiis excepturi laudantium ipsam.,1720915200,1720915200,2024-07-14
759503,880559,True,Ana,425455,channel,Itaque maiores ea dolorum ratione.,1721174400,1721174400,2024-07-17
253478,465196,True,Joana,175270,channel,Facilis illum possimus repellat.,1719878400,1719878400,2024-07-02
319674,482005,True,Srta.,683193,group,Amet totam amet tenetur.,1721347200,1721347200,2024-07-19
605765,231313,True,Breno,193093,channel,Odio quisquam quo odit dolor soluta.,1721520000,1721520000,2024-07-21
177259,646403,True,Theo,502896,channel,Voluptates ipsum laudantium.,1722384000,1722384000,2024-07-31
858758,221589,True,Maria,760842,group,Dolores esse esse voluptatem cumque nisi nobis eligendi.,1720396800,1720396800,2024-07-08
143784,665331,True,Ravi,467172,group,Ex a animi saepe.,1720396800,1720396800,2024-07-08
264099,614943,False,Ravi,531145,channel,Perferendis ad quidem accusamus at doloremque.,1721865600,1721865600,2024-07-25
397232,226581,True,Rael,815247,group,Possimus perferendis expedita.,1721260800,1721260800,2024-07-18
740289,697207,True,Emanuelly,270027,channel,Quisquam velit cumque velit rerum.,1721001600,1721001600,2024-07-15
559758,575319,True,Juan,449817,channel,Inventore autem ad perspiciatis.,1720915200,1720915200,2024-07-14
845472,738872,True,Lívia,619415,channel,Assumenda aliquid perspiciatis voluptatibus ratione.,1721001600,1721001600,2024-07-15
748804,241453,False,Daniela,611511,group,Similique soluta beatae ab ullam quam exercitationem fugit.,1721001600,1721001600,2024-07-15
517664,561448,False,José,820486,group,Laboriosam aut occaecati quas.,1721347200,1721347200,2024-07-19
229805,663966,False,Breno,509227,group,Sapiente officiis harum placeat delectus.,1721606400,1721606400,2024-07-22
560681,672676,False,Luísa,867078,group,Delectus error adipisci error nobis.,1720137600,1720137600,2024-07-05
630439,261811,False,Dr.,611719,channel,At natus debitis eligendi odio.,1721347200,1721347200,2024-07-19
791327,660053,True,Arthur,128821,group,Nesciunt quas voluptatem laborum id ad consectetur fugit.,1720569600,1720569600,2024-07-10
238398,401886,False,Ana,544899,group,Odit rerum inventore eligendi libero impedit.,1720224000,1720224000,2024-07-06
767706,355138,False,Agatha,825686,channel,Illum aut mollitia aspernatur.,1721520000,1721520000,2024-07-21
378902,184864,False,Elisa,598732,channel,Tempore adipisci quis neque magni.,1720051200,1720051200,2024-07-04
770449,511736,False,Ana,549826,channel,Laudantium quas earum dignissimos.,1721520000,1721520000,2024-07-21
253088,117693,False,Augusto,101157,channel,Error blanditiis quos beatae atque incidunt illum.,1720483200,1720483200,2024-07-09
215869,175127,True,Davi,672676,group,Dignissimos quisquam praesentium aperiam nisi minima inventore.,1720310400,1720310400,2024-07-07
338355,413755,True,Rafaela,446931,channel,Maxime commodi explicabo soluta explicabo nesciunt eaque.,1720396800,1720396800,2024-07-08
188309,475128,True,Dr.,551412,channel,Esse exercitationem soluta.,1722211200,1722211200,2024-07-29
869743,131226,True,Isabela,751521,channel,Velit sunt distinctio veniam.,1721433600,1721433600,2024-07-20
784359,254232,True,Ana,508174,group,Minus aperiam minima vel maiores commodi.,1721606400,1721606400,2024-07-22
450389,555065,True,Luara,218404,group,Vitae repellendus deleniti excepturi dolorum culpa.,1721347200,1721347200,2024-07-19
512594,329866,False,Bárbara,785373,group,Quod quos sed sint molestias aliquam dolor dolorum.,1720137600,1720137600,2024-07-05
112090,439339,True,João,897732,group,Magnam repellat animi quis voluptate voluptate.,1721347200,1721347200,2024-07-19
369321,121684,True,João,845472,channel,Voluptatum minus similique.,1722297600,1722297600,2024-07-30
503663,643491,False,Davi,356425,channel,Totam ad harum consequuntur perspiciatis officiis.,1721520000,1721520000,2024-07-21
179352,879818,False,Augusto,730162,group,Ipsam voluptates tenetur repellendus.,1720224000,1720224000,2024-07-06
867572,748934,True,Pietra,336145,group,Praesentium repellat cum tempora ab.,1722297600,1722297600,2024-07-30
737221,213087,False,Vitória,411402,group,Eligendi sed ad.,1721260800,1721260800,2024-07-18
448387,339226,True,Sofia,545172,group,Eaque non sint ea numquam laboriosam fugit.,1720828800,1720828800,2024-07-13
543729,147099,True,Mariah,891544,group,Dolor repellat praesentium iure.,1720396800,1720396800,2024-07-08
339993,841299,False,Kamilly,107241,group,Quidem aliquid veritatis consequuntur.,1721952000,1721952000,2024-07-26
133540,555637,True,Emanuelly,847435,group,Eos pariatur sequi aut dolore ab voluptatem aspernatur.,1720569600,1720569600,2024-07-10
126923,325615,False,Pedro,263553,group,Illum vel vitae inventore et alias voluptas esse.,1722297600,1722297600,2024-07-30
399611,535292,True,Maria,571822,group,Voluptas asperiores sequi sunt nemo.,1720310400,1720310400,2024-07-07
816287,745125,True,João,586928,group,Cupiditate cum eveniet eveniet culpa rem aliquid esse.,1720310400,1720310400,2024-07-07
541740,423258,True,Mariana,203792,group,Vero debitis suscipit consectetur error asperiores.,1719792000,1719792000,2024-07-01
245964,484189,False,João,456057,channel,Voluptates ullam reprehenderit nobis repudiandae mollitia quae.,1720569600,1720569600,2024-07-10
392162,489675,False,Maria,254232,channel,Sequi quasi sint unde voluptates excepturi.,1721001600,1721001600,2024-07-15
294935,715927,False,Emanuel,847292,channel,Ipsa sed excepturi laborum molestiae odio hic.,1720137600,1720137600,2024-07-05
342983,766107,False,Ana,246497,group,Dignissimos dolorum voluptatum officia natus ducimus.,1721606400,1721606400,2024-07-22
381476,845472,True,Emanuelly,865427,channel,Repudiandae impedit nostrum amet consequuntur sequi.,1720483200,1720483200,2024-07-09
687106,441042,False,Lucas,360572,group,Eius molestiae ut totam earum dolores.,1721433600,1721433600,2024-07-20
757969,276241,True,Sra.,564165,channel,Expedita non quam repudiandae repellat expedita ad.,1721865600,1721865600,2024-07-25
382295,727133,True,Juliana,694204,group,Quos dolorum sit cupiditate rerum quis magnam.,1721692800,1721692800,2024-07-23
646403,473568,False,Vitória,293661,group,Asperiores ea perferendis suscipit quibusdam.,1721433600,1721433600,2024-07-20
511866,202531,False,Melina,861618,group,Eligendi similique officiis eum similique ipsa hic.,1720828800,1720828800,2024-07-13
111960,543404,True,Bella,502181,group,Dolorem non consequuntur tempora.,1719792000,1719792000,2024-07-01
401756,778925,True,Maria,490962,group,Dolorum voluptatem architecto nobis.,1720310400,1720310400,2024-07-07
836177,317516,True,Vicente,168926,channel,Harum alias facere quos veniam.,1721260800,1721260800,2024-07-18
785373,220900,True,Luana,791327,channel,Tenetur quos assumenda vel quas fugit nihil.,1721347200,1721347200,2024-07-19
443447,233068,True,Luiz,161893,group,Aperiam quisquam cum animi omnis.,1720137600,1720137600,2024-07-05
685156,322183,False,Gabriel,475128,channel,Minus ab non laboriosam aliquid architecto voluptates rem.,1721001600,1721001600,2024-07-15
230455,237852,False,Leonardo,307025,channel,Ipsam totam illum laboriosam expedita non velit.,1720310400,1720310400,2024-07-07
465547,151987,False,Francisco,181770,channel,Ullam vero praesentium dolorum officia mollitia sed.,1721606400,1721606400,2024-07-22
457890,417759,True,Dr.,117108,channel,Numquam consequatur ipsam excepturi itaque occaecati fugit omnis.,1720224000,1720224000,2024-07-06
104940,346506,False,Esther,288565,channel,Sit blanditiis quis non molestias quas.,1720051200,1720051200,2024-07-04
540401,343607,True,Isabela,757969,channel,Quis qui vel placeat omnis explicabo.,1721692800,1721692800,2024-07-23
143446,546433,False,Maria,729577,channel,Corporis odio quasi iure.,1720396800,1720396800,2024-07-08
628268,447477,False,Enzo,634716,channel,Dolor maiores atque itaque voluptate doloremque nihil.,1720742400,1720742400,2024-07-12
102730,161178,True,Gabriela,112597,channel,Fugit fugit eveniet excepturi impedit.,1719964800,1719964800,2024-07-03
277437,825322,True,Sra.,507771,group,Est fugit aspernatur assumenda labore omnis.,1721520000,1721520000,2024-07-21
194042,195849,True,Dr.,334000,group,Ipsa officiis eaque ipsa illo nulla.,1721260800,1721260800,2024-07-18
310158,250280,False,Maria,698715,group,Maxime omnis dignissimos ipsum consequuntur necessitatibus.,1720051200,1720051200,2024-07-04
184864,553973,False,Alexia,471202,channel,Eos id animi dolore occaecati error ut laudantium.,1721174400,1721174400,2024-07-17
682816,295546,True,Lucas,308897,channel,Itaque fuga unde.,1722211200,1722211200,2024-07-29
461569,876386,False,Gabriel,203129,group,Excepturi dignissimos laborum unde magnam voluptates.,1722124800,1722124800,2024-07-28
672208,397232,True,Henry,648353,channel,Quas accusamus officia laudantium consequuntur ut optio laboriosam.,1721260800,1721260800,2024-07-18
136543,359467,True,Emanuel,891219,channel,Natus vel molestias vero facere.,1722384000,1722384000,2024-07-31
455134,668646,True,Sr.,353578,group,Molestias accusamus rerum quam.,1721433600,1721433600,2024-07-20
715823,180938,False,Mateus,730136,group,Tenetur repellat eligendi temporibus magni.,1721174400,1721174400,2024-07-17
480783,558263,True,Maria,195472,channel,Voluptatibus delectus enim voluptatem atque.,1720051200,1720051200,2024-07-04
